Track,Model_Type,Full_Label,Parliament,Scope_Raw,Mundlak,Interaction,Predictor,exp_coef,CI_lo,CI_hi,p_value,N_rows,N_speakers,NB_alpha,Exch_alpha,Formula,Rate_type,GEE_cluster,Timestamp,Mundlak_rate,Mundlak_sentiment,Mundlak_party_status,Mundlak_orientation,Scale_sentiment,Scale_orientation
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0455,0.0364,0.0568,0.0,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],0.4472,0.3407,0.5871,0.0,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 49.556365) / 10),0.7483,0.6594,0.8492,0.0,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.6645,0.6426,0.6873,0.0,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.0502,1.0405,1.0599,0.0,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.9005,0.7687,1.0549,0.1944,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,0.9181,0.7565,1.1141,0.3867,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Exch,INT_GENDER_X_ORIENTATION_GEE_NB_Exch,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9543,0.7549,1.2066,0.6961,484243,280,1.750782,0.0503,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0472,0.0406,0.0548,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],0.5334,0.4448,0.6395,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 49.556365) / 10),0.8971,0.8006,1.0052,0.0614,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.6995,0.6635,0.7375,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.054,1.0356,1.0728,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.6834,0.5292,0.8824,0.0035,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0676,0.9433,1.2082,0.3002,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GEE_NB_Indep,INT_GENDER_X_ORIENTATION_GEE_NB_Indep,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9267,0.7835,1.0962,0.3744,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0472,0.0405,0.0549,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],0.5334,0.4435,0.6415,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 49.556365) / 10),0.8971,0.7998,1.0062,0.0637,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.6995,0.6612,0.7401,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.054,1.0352,1.0731,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.6834,0.5249,0.8896,0.0047,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0676,0.9399,1.2127,0.3143,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB_Cluster,INT_GENDER_X_ORIENTATION_GLM_NB_Cluster,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9267,0.7795,1.1018,0.3886,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Intercept,0.0472,0.0467,0.0477,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M],0.5334,0.5264,0.5404,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,I((Speaker_age_at_session - 49.556365) / 10),0.8971,0.8908,0.9034,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,scale(speech_rate_syll),0.6995,0.6949,0.7042,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Sentiment_label_float,1.054,1.0506,1.0574,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_status,0.6834,0.6725,0.6944,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Party_orientation_float,1.0676,1.0568,1.0785,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_ORIENTATION,GLM_NB,INT_GENDER_X_ORIENTATION_GLM_NB,HR,HR_int_gender_x_orientation,False,gender_x_orientation,Speaker_gender[T.M]:Party_orientation_float,0.9267,0.9153,0.9382,0.0,484243,280,1.750782,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 49.556365) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : Party_orientation_float,syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Intercept,0.0515,0.0389,0.0682,0.0,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Speaker_gender[T.M],1.1932,0.8945,1.5917,0.2296,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,I((Speaker_age_at_session - 51.186846) / 10),1.0255,0.9502,1.1067,0.5174,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,scale(speech_rate_syll),0.6014,0.5681,0.6368,0.0,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Speaker_gender[T.M]:scale(speech_rate_syll),1.0502,0.9863,1.1183,0.126,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Sentiment_label_float,1.0248,1.0186,1.0311,0.0,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Party_status,1.3199,1.0439,1.6689,0.0204,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Exch,INT_GENDER_X_RATE_GEE_NB_Exch,PL,PL_int_gender_x_rate,False,gender_x_rate,Party_orientation_float,1.1077,1.0088,1.2162,0.032,117305,342,1.220858,0.2659,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Indep,INT_GENDER_X_RATE_GEE_NB_Indep,PL,PL_int_gender_x_rate,False,gender_x_rate,Intercept,0.0467,0.0346,0.0631,0.0,117305,342,1.220858,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Indep,INT_GENDER_X_RATE_GEE_NB_Indep,PL,PL_int_gender_x_rate,False,gender_x_rate,Speaker_gender[T.M],1.1304,0.8324,1.535,0.4325,117305,342,1.220858,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
INT_GENDER_X_RATE,GEE_NB_Indep,INT_GENDER_X_RATE_GEE_NB_Indep,PL,PL_int_gender_x_rate,False,gender_x_rate,I((Speaker_age_at_session - 51.186846) / 10),0.9201,0.8444,1.0025,0.0572,117305,342,1.220858,,fp_count ~ Speaker_gender + I((Speaker_age_at_session - 51.186846) / 10) + scale(speech_rate_syll) + Sentiment_label_float + Party_status + Party_orientation_float + Speaker_gender : scale(speech_rate_syll),syll,Speaker_ID,2026-06-19_15-43-51,,,,,False,False
